Node no.,X,Y,Z
3003,-2.5321,1.40329,-14.8517
3004,-2.53199,1.34681,-14.9284
3005,-2.53563,1.30136,-14.9989
3006,-2.48687,1.41425,-14.7906
3007,-2.50234,1.6143,-14.3527
3008,-2.46725,1.45854,-14.707
3009,-2.50608,1.56919,-14.4437
3010,-2.46822,1.53375,-14.5389
3011,-2.45011,1.49737,-14.6169
3012,-1.95584,0.91739,-15.9679
3013,-2.05275,0.9693,-15.9236
3014,-2.32409,1.08021,-15.7381
3015,-2.25163,1.04784,-15.7949
3016,-2.16671,1.01406,-15.855
3017,-2.40101,1.04079,-15.3457
3018,-2.39836,1.05717,-15.4456
3019,-2.35901,1.04411,-15.5417
3020,-2.32697,1.04306,-15.6243
3021,-2.38915,1.02434,-15.1652
3022,-2.36708,1.0251,-15.0502
3023,-2.34195,0.9737,-15.2046
3024,-2.33962,0.97559,-15.2841
3025,-0.75705,3.52237,-14.1579
3026,-1.04236,3.49055,-14.238
3027,-0.94803,3.46334,-14.1748
3028,-0.841,3.47297,-14.1396
3029,-1.19228,3.4707,-14.2723
3030,-1.10476,3.43859,-14.2159
3031,-0.6174,3.59005,-14.1556
3032,-0.67628,3.51649,-14.1056
3033,-1.87444,3.22294,-14.3965
3034,-1.62585,3.36161,-14.3838
3035,-1.5514,3.39151,-14.3646
3036,-1.68136,3.30289,-14.3602
3037,-1.79726,3.22659,-14.3462
3038,-1.33586,3.42649,-14.2883
3039,-1.47345,3.37525,-14.3127
3040,-1.40352,3.3821,-14.2847
3041,-1.26639,3.40025,-14.2441
3042,-0.48123,3.64604,-14.1287
3043,-0.30699,3.72046,-14.0929
3044,-0.04846,3.8129,-14.0075
3045,-0.16224,3.72031,-13.984
3046,0.14491,3.87946,-13.9373
3047,0.31486,3.94015,-13.8856
3048,0.41156,4.27217,-14.2689
3049,0.53654,4.32847,-14.2925
3050,0.40735,4.23356,-14.1971
3051,0.73675,4.4341,-14.436
3052,0.69354,4.36338,-14.2607
3053,0.7063,4.3996,-14.3453
3054,0.3758,4.0383,-13.9519
3055,0.40249,4.1057,-14.0133
3056,0.40424,4.19485,-14.1346
3057,0.43274,4.15819,-14.0626
3058,0.65847,4.23875,-15.8115
3059,0.64761,4.31641,-15.4577
3060,0.71559,4.28359,-15.6149
3061,0.79272,4.26152,-15.7289
3062,0.80981,4.45795,-14.4899
3063,0.9546,4.46769,-14.4589
3064,0.5977,4.39972,-15.1114
3065,0.72702,4.36291,-15.3024
3066,0.66614,4.39183,-15.1831
3067,0.80314,4.47367,-14.5978
3068,0.85293,4.48013,-14.688
3069,0.66891,4.43175,-14.9746
3070,0.76551,4.4708,-14.745
3071,0.7151,4.45433,-14.8404
3072,1.3291,3.47106,-17.7277
3073,1.18967,3.53317,-17.6506
3074,0.83877,3.62666,-17.4852
3075,1.0193,3.58493,-17.5722
3076,0.84797,3.69846,-17.3831
3077,2.40895,2.0695,-18.5213
3078,1.40664,3.27633,-17.929
3079,1.38006,3.20206,-17.9962
3080,1.34713,3.10737,-18.0731
3081,1.45721,2.95343,-18.1891
3082,1.59246,2.80391,-18.2945
3083,1.73521,2.81868,-18.2784
3084,1.79834,2.33902,-18.5397
3085,1.96329,2.29111,-18.5274
3086,2.304,2.11767,-18.5269
3087,2.19105,2.18984,-18.522
3088,2.08742,2.27649,-18.5061
3089,1.78394,2.52434,-18.4472
3090,1.75818,2.65511,-18.3784
3091,1.8182,2.75989,-18.3076
3092,1.86198,2.8488,-18.2422
3093,1.42735,3.40892,-17.7969
3094,1.48601,3.33856,-17.8667
3095,0.78216,3.90807,-17.0042
3096,0.86307,3.7653,-17.2785
3097,0.86969,3.8239,-17.1798
3098,0.87925,3.86785,-17.1054
3099,0.74076,4.20397,-15.9954
3100,0.84461,4.17936,-16.1428
3101,0.95889,4.15349,-16.2948
3102,0.97188,4.11707,-16.4714
3103,0.86295,4.0594,-16.651
3104,0.8307,4.01126,-16.7805
3105,0.84,3.97062,-16.8838
3106,0.95422,4.07832,-16.6111
3107,0.85284,3.93616,-16.9637
3108,3.00324,0.90017,-18.6364
3109,2.9733,1.00641,-18.6264
3110,2.55785,1.50219,-18.6769
3111,2.6482,1.34857,-18.6826
3112,2.92431,1.13934,-18.6176
3113,2.798,1.24722,-18.6485
3114,2.5482,1.65828,-18.6397
3115,2.64427,1.55475,-18.6391
3116,2.57031,1.89201,-18.5508
3117,2.63338,1.73591,-18.5912
3118,2.48875,2.14459,-18.4567
3119,2.52214,2.02594,-18.5056
3120,2.64754,1.98682,-18.4796
3121,1.55553,0.59833,-18.5065
3122,1.66701,0.54915,-18.5134
3123,1.47341,0.58889,-18.4696
3124,1.1884,0.63785,-18.3518
3125,1.29261,0.62129,-18.4008
3126,1.39222,0.60204,-18.4406
3127,1.16211,0.56324,-18.2854
3128,1.78188,0.43201,-18.4937
3129,1.93581,0.39784,-18.5374
3130,1.85093,0.37767,-18.4985
3131,1.76589,0.35011,-18.457
3132,2.01065,0.45566,-18.5914
3133,2.11815,0.50576,-18.6565
3134,2.24169,0.42378,-18.6676
3135,2.36664,0.37466,-18.6806
3136,-0.22824,0.80576,-17.628
3137,-0.14696,1.18301,-17.9542
3138,-0.04748,1.24781,-18.0288
3139,0.19046,1.17675,-18.0973
3140,0.05683,1.15577,-18.0166
3141,-0.19836,0.89456,-17.7224
3142,-0.15037,1.06891,-17.8798
3143,-0.17812,0.98605,-17.8066
3144,0.26267,1.0933,-18.0814
3145,0.3702,1.02952,-18.0989
3146,0.48245,0.99506,-18.141
3147,0.57607,0.97652,-18.184
3148,0.63741,0.91438,-18.1789
3149,0.70227,0.83953,-18.168
3150,0.79607,0.84129,-18.2288
3151,0.88611,0.82799,-18.2789
3152,0.94634,0.74181,-18.2627
3153,1.00561,0.65796,-18.2462
3154,1.06833,0.57879,-18.2336
3155,1.1347,0.49803,-18.2213
3156,-0.28263,0.72116,-17.5172
3157,-0.34546,0.65678,-17.4271
3158,-0.1802,0.7094,-17.5563
3159,-2.25539,3.01481,-14.4737
3160,-1.90405,3.13771,-14.3171
3161,-1.95844,3.13661,-14.3596
3162,-2.10023,3.10227,-14.4509
3163,-2.01911,3.12591,-14.4009
3164,-2.43015,2.83116,-14.3485
3165,-2.44383,2.76957,-14.2805
3166,-2.26507,2.95623,-14.3858
3167,-2.30786,2.87189,-14.3036
3168,-2.56831,1.8934,-14.1032
3169,-2.61307,1.94516,-14.078
3170,-2.64701,2.00952,-14.0589
3171,-2.68916,2.08269,-14.0448
3172,-2.4403,2.71444,-14.2223
3173,-2.67481,2.6273,-14.2516
3174,-2.59307,2.65771,-14.2531
3175,-2.70951,2.56864,-14.2035
3176,-2.7469,2.49499,-14.1622
3177,-2.74964,2.40659,-14.1153
3178,-2.72733,2.32199,-14.0813
3179,-2.50601,2.65168,-14.2036
3180,-2.64735,2.13573,-14.0507
3181,-2.68191,2.2522,-14.0648
3182,-2.6275,2.20182,-14.0581
3183,-2.51176,1.84404,-14.1324
3184,-2.52136,1.78228,-14.1672
3185,-2.53727,1.72505,-14.2073
3186,-2.48829,1.68768,-14.2526
3187,-2.4528,1.64889,-14.302
3188,-2.36672,1.06938,-14.9669
3189,-2.3018,1.01431,-14.9151
3190,-2.42949,1.15363,-14.9936
3191,-2.48635,1.23834,-15.0033
3192,-2.47869,1.36105,-14.849
3193,-2.46318,1.29521,-14.9015
3194,-2.29501,1.05452,-14.8398
3195,-2.24192,1.01245,-14.7963
3196,-2.43405,1.41111,-14.7346
3197,-2.43407,1.60464,-14.36
3198,-2.4081,1.46663,-14.6236
3199,-2.41684,1.55706,-14.4322
3200,-2.40324,1.51224,-14.5239
3201,-1.92041,0.84539,-15.8268
3202,-2.03843,0.90503,-15.7746
3203,-1.92194,0.81495,-15.7255
3204,-2.25744,1.00186,-15.6545
3205,-2.1451,0.93704,-15.6824
3206,-2.33076,0.98111,-15.3672
3207,-2.31244,0.98555,-15.4593
3208,-2.28379,0.98735,-15.5506
3209,-2.21381,1.03399,-14.7113
3210,-2.3265,0.97008,-15.1048
3211,-2.1652,0.96464,-14.7133
3212,-2.2248,0.96454,-14.8448
3213,-2.28525,0.96665,-14.9823
3214,-2.27079,0.91943,-15.1404
3215,-2.27664,0.92095,-15.2253
3216,-2.25456,0.91279,-15.2974
3217,-0.74889,3.44785,-14.0693
3218,-0.9972,3.39956,-14.1396
3219,-0.86961,3.41081,-14.0907
3220,-1.17444,3.37617,-14.1926
3221,-1.07339,3.34097,-14.1253
3222,-0.54467,3.55212,-14.0585
3223,-0.62564,3.46315,-14.0125
3224,-1.84035,3.1445,-14.2827
3225,-1.9337,3.04941,-14.2392
3226,-1.81978,3.103,-14.2286
3227,-1.55662,3.30705,-14.2964
3228,-1.71209,3.21941,-14.2896
3229,-1.36761,3.31543,-14.2182
3230,-1.4663,3.30101,-14.2483
3231,-1.26346,3.29465,-14.165
3232,-0.35043,3.62801,-14.0105
3233,-0.18954,3.63088,-13.8991
3234,0.03228,3.74834,-13.8754
3235,0.22067,3.82201,-13.8254
3236,0.38361,3.87218,-13.7764
3237,0.45539,3.98924,-13.8526
3238,0.54107,4.28657,-14.2034
3239,0.53171,4.24753,-14.1393
3240,0.71148,4.33095,-14.1801
3241,0.8414,4.44064,-14.3946
3242,0.81377,4.41575,-14.3224
3243,0.79597,4.38687,-14.2511
3244,0.96765,4.45086,-14.3687
3245,0.50747,4.07383,-13.9147
3246,0.52583,4.13223,-13.9745
3247,0.52731,4.2095,-14.081
3248,0.54908,4.17618,-14.0205
3249,0.82673,4.23719,-15.8594
3250,0.80231,4.32099,-15.4599
3251,0.83686,4.28476,-15.6122
3252,0.8645,4.26752,-15.6945
3253,0.90162,4.25341,-15.771
3254,1.10473,4.47184,-14.4113
3255,1.15699,4.45803,-14.3106
3256,0.98496,4.47749,-14.5236
3257,1.10302,4.47814,-14.4708
3258,1.26713,4.47319,-14.3419
3259,0.90011,4.33384,-15.3963
3260,0.82282,4.36859,-15.2856
3261,0.72834,4.42464,-15.0602
3262,0.77109,4.4039,-15.1595
3263,1.00527,4.48479,-14.618
3264,0.90537,4.47865,-14.754
3265,0.78787,4.44765,-14.9427
3266,0.85312,4.46791,-14.8297
3267,1.46444,3.50498,-17.6866
3268,1.34585,3.5498,-17.6342
3269,1.21985,3.60956,-17.5568
3270,1.03469,3.65723,-17.4774
3271,1.05387,3.72388,-17.3791
3272,1.53766,3.55054,-17.625
3273,2.37171,2.1956,-18.4704
3274,2.45296,2.26276,-18.4081
3275,1.49972,3.24875,-17.9502
3276,1.48912,3.15646,-18.032
3277,1.52554,3.04611,-18.1206
3278,1.62876,2.9148,-18.2162
3279,1.77059,2.92389,-18.1998
3280,1.93986,2.45941,-18.4487
3281,2.04589,2.40942,-18.4495
3282,2.27044,2.2652,-18.4648
3283,2.1641,2.34569,-18.4531
3284,1.89625,2.549,-18.412
3285,1.87536,2.67269,-18.349
3286,1.94089,2.78264,-18.272
3287,1.90895,2.93694,-18.1713
3288,1.98911,2.86117,-18.2105
3289,1.56826,3.42373,-17.7721
3290,1.60559,3.31141,-17.8819
3291,1.64665,3.46494,-17.7137
3292,1.70025,3.49239,-17.6675
3293,1.06917,3.79001,-17.2744
3294,0.9285,3.90485,-17.0452
3295,1.02036,3.8411,-17.1814
3296,1.00473,3.87577,-17.1157
3297,0.8977,4.2138,-15.9852
3298,0.96891,4.18867,-16.1091
3299,1.05671,4.11695,-16.464
3300,1.05218,4.15641,-16.2698
3301,1.04966,4.08021,-16.6069
3302,0.93584,4.03214,-16.7445
3303,0.96234,3.98596,-16.8697
3304,1.02041,4.04819,-16.7068
3305,0.97561,3.94445,-16.9696
3306,3.0826,0.94825,-18.5923
3307,3.04241,1.05571,-18.5838
3308,2.99689,1.19102,-18.5728
3309,2.7428,1.45662,-18.6279
3310,2.86551,1.33305,-18.6031
3311,2.725,1.63419,-18.5924
3312,2.68463,1.86351,-18.5241
3313,2.74048,1.75886,-18.5466
3314,2.76141,1.95136,-18.4534
3315,2.60111,2.20579,-18.38
3316,2.63165,2.10239,-18.4238
3317,2.74616,2.05192,-18.4064
3318,2.8386,1.9828,-18.4033
3319,1.56351,0.50449,-18.4528
3320,1.67999,0.46104,-18.4696
3321,1.46641,0.49566,-18.4093
3322,1.25909,0.54171,-18.3301
3323,1.36552,0.51709,-18.3728
3324,1.23079,0.47156,-18.2658
3325,1.6782,0.36881,-18.4282
3326,1.70584,0.2872,-18.41
3327,2.00751,0.34822,-18.5536
3328,1.91169,0.30606,-18.5002
3329,1.81335,0.28436,-18.4546
3330,2.09586,0.38065,-18.6045
3331,2.18195,0.36147,-18.6314
3332,2.2894,0.2955,-18.6417
3333,-0.1116,0.7902,-17.6687
3334,-0.01482,1.08349,-17.9423
3335,0.1597,1.09497,-18.0273
3336,-0.06556,0.87954,-17.769
3337,-0.02609,0.971,-17.8598
3338,0.26975,0.98927,-18.0168
3339,0.40756,0.93119,-18.0547
3340,0.53141,0.90664,-18.1102
3341,0.5989,0.83005,-18.0976
3342,0.66817,0.75965,-18.09
3343,0.76469,0.76269,-18.1551
3344,0.85534,0.75566,-18.2106
3345,0.91357,0.67469,-18.1944
3346,0.971,0.59495,-18.1773
3347,1.03339,0.51904,-18.1655
3348,1.09471,0.44186,-18.1519
3349,1.19247,0.41176,-18.1987
3350,-0.24613,0.6369,-17.4466
3351,-0.28458,0.58627,-17.3808
3352,-0.15905,0.63164,-17.4859
3353,-0.07659,0.68346,-17.5814
3354,-2.14465,3.00651,-14.3486
3355,-2.00406,3.03411,-14.2702
3356,-2.06567,3.02724,-14.3085
3357,-2.33414,2.79916,-14.2378
3358,-2.19814,2.90765,-14.2624
3359,-2.23264,2.82839,-14.2027
3360,-2.5088,1.90918,-14.1027
3361,-2.55937,1.94949,-14.0842
3362,-2.57671,2.00265,-14.0683
3363,-2.59458,2.07643,-14.0568
3364,-2.33798,2.74126,-14.1882
3365,-2.4109,2.66936,-14.1702
3366,-2.57947,2.58906,-14.1852
3367,-2.64344,2.51276,-14.1534
3368,-2.68697,2.44886,-14.1283
3369,-2.68165,2.381,-14.0986
3370,-2.67135,2.31544,-14.079
3371,-2.47396,2.59869,-14.1523
3372,-2.57581,2.16021,-14.0559
3373,-2.62285,2.2802,-14.07
3374,-2.56889,2.24292,-14.0623
3375,-2.44964,1.85863,-14.1268
3376,-2.45368,1.79414,-14.1634
3377,-2.46784,1.73708,-14.2052
3378,-2.41965,1.69274,-14.2454
3379,-2.38512,1.64339,-14.2926
3380,-2.34696,1.12202,-14.869
3381,-2.40084,1.21911,-14.8755
3382,-2.40094,1.36892,-14.7363
3383,-2.25961,1.11771,-14.7143
3384,-2.37526,1.42894,-14.629
3385,-2.36244,1.58679,-14.3506
3386,-2.34565,1.47496,-14.516
3387,-2.34597,1.52843,-14.4228
3388,-2.17744,1.07439,-14.6073
3389,-1.83773,0.75256,-15.7284
3390,-2.00251,0.84015,-15.6584
3391,-1.8979,0.76918,-15.6436
3392,-2.17525,0.91734,-15.5655
3393,-2.03687,0.82925,-15.5651
3394,-2.22736,0.90904,-15.3867
3395,-2.20473,0.91254,-15.4772
3396,-2.12929,0.98095,-14.6186
3397,-2.07117,0.89607,-14.6246
3398,-2.23735,0.91156,-15.0252
3399,-2.04918,0.8238,-14.7325
3400,-2.12467,0.89768,-14.7458
3401,-2.17762,0.89752,-14.8885
3402,-2.18466,0.85569,-15.1515
3403,-2.16599,0.84605,-15.2376
3404,-2.10925,0.8188,-15.3182
3405,-0.96149,3.29757,-14.0428
3406,-0.75136,3.3887,-14.0115
3407,-0.87726,3.34275,-14.0371
3408,-1.15724,3.27181,-14.108
3409,-1.04478,3.23706,-14.0358
3410,-0.43692,3.51861,-13.9466
3411,-0.60474,3.40812,-13.9448
3412,-1.91811,2.99503,-14.1786
3413,-1.68799,3.16555,-14.2255
3414,-1.80664,3.05781,-14.1817
3415,-1.73694,3.06511,-14.1605
3416,-1.59362,3.18764,-14.2062
3417,-1.3879,3.18779,-14.1319
3418,-1.5039,3.18824,-14.1724
3419,-1.272,3.17959,-14.0865
3420,-0.24366,3.52943,-13.8259
3421,-0.04424,3.62455,-13.7919
3422,0.11566,3.70475,-13.773
3423,0.2511,3.7479,-13.7349
3424,0.36781,3.75371,-13.6783
3425,0.49044,3.86423,-13.7155
3426,0.48146,3.77559,-13.645
3427,0.52877,3.96032,-13.7858
3428,0.58843,4.04694,-13.8442
3429,0.69356,4.25969,-14.0643
3430,0.71473,4.29668,-14.1142
3431,0.8448,4.36426,-14.1663
3432,0.93201,4.42471,-14.2857
3433,0.89828,4.3942,-14.2084
3434,1.08936,4.4318,-14.2365
3435,0.64236,4.11791,-13.8967
3436,0.6667,4.17168,-13.9523
3437,0.67836,4.21898,-14.0115
3438,1.25281,4.43876,-14.1966
3439,1.40624,4.47728,-14.3226
3440,1.32466,4.46135,-14.2581
3441,0.96667,4.23433,-15.8779
3442,0.91794,4.29794,-15.5374
3443,0.93177,4.27135,-15.6639
3444,1.00965,4.25026,-15.7665
3445,0.98778,4.30729,-15.474
3446,1.21851,4.4806,-14.4304
3447,1.14594,4.48478,-14.5271
3448,1.35559,4.4844,-14.4056
3449,1.48979,4.48693,-14.4108
3450,0.98524,4.3426,-15.3329
3451,0.91514,4.37409,-15.2441
3452,0.86222,4.40848,-15.1315
3453,0.83484,4.43475,-15.0247
3454,1.05499,4.48633,-14.6919
3455,1.02476,4.47971,-14.777
3456,0.93918,4.46152,-14.8891
3457,1.40444,3.60735,-17.5614
3458,1.2479,3.67836,-17.4637
3459,1.25601,3.74215,-17.3671
3460,1.60103,3.57651,-17.5818
3461,1.68824,3.57779,-17.5587
3462,2.34433,2.33291,-18.4081
3463,2.43394,2.38196,-18.3518
3464,2.55693,2.30518,-18.3462
3465,1.62022,3.20916,-17.9766
3466,1.63616,3.11734,-18.057
3467,1.68293,3.0183,-18.1352
3468,1.83301,3.01616,-18.1212
3469,2.06024,2.53363,-18.3809
3470,2.15845,2.49306,-18.378
3471,2.25245,2.4141,-18.3939
3472,2.03606,2.61271,-18.3459
3473,2.00516,2.70129,-18.3059
3474,2.07628,2.79153,-18.2362
3475,1.95642,3.00467,-18.1109
3476,2.03213,2.94043,-18.1447
3477,2.11328,2.86477,-18.179
3478,1.6886,3.36619,-17.8147
3479,1.72205,3.27159,-17.9035
3480,1.75436,3.41169,-17.7499
3481,1.79066,3.48083,-17.6537
3482,1.16254,3.84082,-17.199
3483,1.25793,3.80099,-17.272
3484,1.06786,3.91185,-17.0534
3485,1.11753,3.87741,-17.1282
3486,1.02177,4.21302,-15.9768
3487,1.06146,4.18772,-16.0976
3488,1.14336,4.11172,-16.4635
3489,1.13263,4.15661,-16.2417
3490,1.1567,4.06859,-16.6301
3491,1.06669,4.00565,-16.8287
3492,1.13527,4.03267,-16.7493
3493,1.13183,3.9543,-16.9628
3494,3.1607,0.99248,-18.5428
3495,3.11964,1.09486,-18.5351
3496,3.09397,1.24336,-18.5104
3497,2.96395,1.39631,-18.5424
3498,2.83171,1.54583,-18.5715
3499,2.83141,1.68972,-18.533
3500,2.80429,1.85056,-18.4816
3501,2.84717,1.77107,-18.4963
3502,2.90011,1.89954,-18.4146
3503,2.70945,2.24871,-18.3102
3504,2.76765,2.15157,-18.338
3505,2.8355,2.05775,-18.3621
3506,2.88258,1.99422,-18.3747
3507,1.55842,0.39405,-18.3902
3508,1.43862,0.409,-18.3435
3509,1.33104,0.44013,-18.3054
3510,1.28911,0.37483,-18.2376
3511,1.59897,0.29724,-18.3636
3512,1.65081,0.21732,-18.356
3513,1.76251,0.20745,-18.4069
3514,2.06461,0.27595,-18.5575
3515,1.98349,0.23266,-18.5098
3516,1.87741,0.20688,-18.4576
3517,2.13197,0.25481,-18.5789
3518,2.21093,0.21329,-18.5931
3519,0.01937,0.75283,-17.698
3520,0.13517,0.96828,-17.9305
3521,0.07316,0.85545,-17.8139
3522,0.31286,0.88085,-17.9645
3523,0.47641,0.82198,-18.0167
3524,0.57366,0.74255,-18.016
3525,0.64546,0.68705,-18.0198
3526,0.73133,0.68594,-18.0763
3527,0.82353,0.68651,-18.1401
3528,0.87729,0.60814,-18.1196
3529,0.93438,0.53248,-18.1034
3530,0.99795,0.4598,-18.0938
3531,1.05537,0.39536,-18.0861
3532,1.13844,0.36115,-18.1217
3533,1.23342,0.32277,-18.1625
3534,-0.19318,0.57346,-17.4029
3535,-0.22195,0.5243,-17.3343
3536,-0.08566,0.58915,-17.4766
3537,0.01245,0.6298,-17.5708
3538,-2.29632,2.70539,-14.1425
3539,-2.11688,2.92531,-14.2261
3540,-2.03415,2.93395,-14.1861
3541,-2.2425,2.77135,-14.163
3542,-2.14594,2.84026,-14.1671
3543,-2.3929,1.87784,-14.1134
3544,-2.45254,1.92844,-14.0952
3545,-2.5136,1.97511,-14.0791
3546,-2.51959,2.04274,-14.0629
3547,-2.5161,2.1206,-14.0541
3548,-2.36909,2.63874,-14.133
3549,-2.54964,2.51566,-14.1352
3550,-2.61969,2.4411,-14.1168
3551,-2.61957,2.36161,-14.0897
3552,-2.42101,2.56499,-14.1158
3553,-2.51116,2.20401,-14.054
3554,-2.56418,2.32978,-14.0779
3555,-2.51224,2.28836,-14.0637
3556,-2.38796,1.80543,-14.1525
3557,-2.39699,1.74334,-14.1964
3558,-2.35086,1.68799,-14.2347
3559,-2.12856,1.1059,-14.498
3560,-2.31856,1.62404,-14.2826
3561,-2.29435,1.23584,-14.6775
3562,-2.34619,1.32696,-14.6881
3563,-2.20154,1.20704,-14.5393
3564,-2.31639,1.4195,-14.5472
3565,-2.29505,1.55381,-14.3395
3566,-2.28247,1.48339,-14.4105
3567,-2.08632,1.10316,-14.435
3568,-2.10276,1.00475,-14.5444
3569,-2.06219,1.02778,-14.458
3570,-1.8235,0.72715,-15.6611
3571,-1.762,0.68109,-15.6642
3572,-1.90304,0.74494,-15.5652
3573,-2.0533,0.8142,-15.4793
3574,-2.07197,0.8087,-15.402
3575,-2.04894,0.91835,-14.5498
3576,-2.0108,0.82642,-14.6248
3577,-1.94581,0.76462,-14.6176
3578,-1.93349,0.73387,-14.6744
3579,-2.15404,0.84234,-15.0362
3580,-2.03454,0.78976,-14.7993
3581,-2.10721,0.82533,-14.9172
3582,-2.09084,0.79436,-15.1615
3583,-2.02426,0.75617,-15.2309
3584,-0.26041,3.45023,-13.7574
3585,-0.9156,3.20759,-13.9537
3586,-0.8317,3.26855,-13.9554
3587,-0.74209,3.32564,-13.9523
3588,-1.16038,3.16161,-14.032
3589,-1.03323,3.1398,-13.9626
3590,-0.28427,3.38547,-13.713
3591,-0.43608,3.43812,-13.8647
3592,-0.41722,3.38574,-13.8036
3593,-0.58132,3.35117,-13.879
3594,-0.67895,3.27747,-13.8769
3595,-1.96744,2.90685,-14.1336
3596,-1.86075,2.97519,-14.1383
3597,-1.64622,3.0841,-14.1433
3598,-1.74721,2.99272,-14.1114
3599,-1.56389,3.07116,-14.1073
3600,-1.40921,3.07386,-14.0619
3601,-1.26932,3.06891,-14.0139
3602,-0.08731,3.51803,-13.7089
3603,0.053,3.58589,-13.6909
3604,0.15681,3.6484,-13.6935
3605,0.25419,3.63965,-13.6333
3606,0.36878,3.65382,-13.5927
3607,-0.10012,3.44011,-13.6403
3608,0.58907,3.88316,-13.6912
3609,0.62736,3.96271,-13.746
3610,0.51201,3.7306,-13.5979
3611,0.62944,3.85655,-13.6556
3612,0.64787,4.02717,-13.7984
3613,0.8211,4.25997,-13.998
3614,0.87325,4.29671,-14.0273
3615,0.91292,4.33647,-14.0751
3616,1.02364,4.40234,-14.1704
3617,0.98619,4.37241,-14.1111
3618,1.18395,4.41101,-14.1334
3619,1.30934,4.39128,-14.0468
3620,0.7265,4.09755,-13.8369
3621,0.78772,4.16405,-13.8865
3622,0.82346,4.22233,-13.9443
3623,1.35656,4.41955,-14.1048
3624,1.62098,4.48969,-14.4321
3625,1.55459,4.48317,-14.3363
3626,1.48478,4.46752,-14.2395
3627,1.4097,4.44518,-14.1689
3628,1.05051,4.31826,-15.3922
3629,1.07568,4.22682,-15.8794
3630,1.02274,4.27185,-15.6237
3631,1.10294,4.24021,-15.7622
3632,1.06757,4.2865,-15.5164
3633,1.10858,4.29871,-15.4288
3634,1.82154,4.49729,-14.3995
3635,1.7279,4.4911,-14.4534
3636,1.31121,4.4885,-14.5044
3637,1.18813,4.48555,-14.715
3638,1.23896,4.48976,-14.6131
3639,1.63902,4.4852,-14.5231
3640,1.4286,4.48871,-14.5012
3641,1.54144,4.48763,-14.5125
3642,1.08014,4.34846,-15.2643
3643,1.0319,4.37726,-15.193
3644,0.99249,4.41131,-15.0895
3645,0.97707,4.44297,-14.9714
3646,1.10421,4.47147,-14.822
3647,1.11316,4.44514,-14.933
3648,1.21783,4.47105,-14.7987
3649,1.46271,3.68203,-17.4576
3650,1.40962,3.76603,-17.3313
3651,1.59551,3.67405,-17.4509
3652,1.67994,3.65895,-17.4493
3653,1.77644,3.58219,-17.5232
3654,2.34953,2.46994,-18.3349
3655,2.44281,2.48725,-18.2933
3656,2.53651,2.41693,-18.2961
3657,2.6567,2.34136,-18.2862
3658,1.7576,3.18088,-17.9874
3659,1.78799,3.0967,-18.0599
3660,1.93081,3.07448,-18.0579
3661,2.18061,2.62432,-18.3036
3662,2.28286,2.5614,-18.309
3663,2.15999,2.71991,-18.2579
3664,2.22091,2.79241,-18.199
3665,2.23092,2.86234,-18.1496
3666,2.04785,3.01806,-18.0808
3667,2.13666,2.94021,-18.1188
3668,1.80168,3.33201,-17.8237
3669,1.8519,3.24969,-17.9019
3670,1.86324,3.39939,-17.7291
3671,1.88768,3.48576,-17.6118
3672,1.23537,3.88054,-17.1276
3673,1.31261,3.8514,-17.1833
3674,1.38925,3.81574,-17.2467
3675,1.21532,3.91291,-17.0603
3676,1.11882,4.1969,-16.0249
3677,1.19506,4.20009,-15.9474
3678,1.21154,4.15221,-16.2169
3679,1.22276,4.10514,-16.4588
3680,1.25075,4.05884,-16.6418
3681,1.27216,4.01349,-16.7888
3682,1.23561,3.97986,-16.8921
3683,3.2378,1.03325,-18.4888
3684,3.2002,1.13959,-18.4786
3685,3.20029,1.27292,-18.4443
3686,3.1786,1.41112,-18.4258
3687,3.0889,1.48196,-18.4586
3688,2.96525,1.60675,-18.4921
3689,2.97066,1.73496,-18.4522
3690,2.95241,1.81651,-18.4274
3691,2.94991,1.93741,-18.3707
3692,2.79644,2.29326,-18.2436
3693,2.85331,2.20441,-18.2642
3694,2.89204,2.11112,-18.2998
3695,2.92961,2.01392,-18.3379
3696,3.25586,1.52437,-18.3546
3697,3.25866,1.41764,-18.3758
3698,1.49594,0.30686,-18.3152
3699,1.3909,0.33393,-18.2736
3700,1.33137,0.27616,-18.1988
3701,1.54993,0.21886,-18.3008
3702,1.61828,0.13444,-18.2985
3703,1.71854,0.1328,-18.3541
3704,1.83436,0.12522,-18.4082
3705,2.06047,0.16909,-18.5212
3706,1.95592,0.12905,-18.4639
3707,2.1303,0.12765,-18.5351
3708,0.10364,0.64992,-17.6432
3709,0.14524,0.73786,-17.7511
3710,0.21406,0.8186,-17.8582
3711,0.36055,0.76404,-17.9001
3712,0.48446,0.70241,-17.926
3713,0.5836,0.64564,-17.9447
3714,0.68724,0.61304,-17.9887
3715,0.78704,0.60881,-18.0547
3716,0.84445,0.5333,-18.0364
3717,0.90934,0.46199,-18.0275
3718,0.98171,0.39096,-18.0252
3719,1.25434,0.23455,-18.112
3720,1.06594,0.32779,-18.0389
3721,1.15885,0.28004,-18.0729
3722,-0.18325,0.45846,-17.267
3723,-0.1133,0.52382,-17.3853
3724,-0.12349,0.47106,-17.3082
3725,-0.00437,0.53438,-17.4566
3726,0.08164,0.55444,-17.5264
3727,-0.14263,0.38969,-17.1861
3728,-2.25805,2.66926,-14.107
